species,individual,longitude,latitude,UTMeasting,UTMnorthing,UTMzone,timestampUTC,timestamp_local,timezone,daynight
Puma concolor,F64,-111.8996664,38.5548922,421609.850568055,4267767.982938188,12N,2014-03-26T03:00:59Z,2014-03-25T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9088325,38.5598281,420816.5862963468,4268323.5558220185,12N,2014-03-26T15:01:12Z,2014-03-26T09:01:12Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9088456,38.5598189,420815.4348224893,4268322.546222551,12N,2014-03-26T23:00:58Z,2014-03-26T17:00:58Z,Mountain Daylight Time,1
Puma concolor,F64,-111.89822529999999,38.5551758,421735.72699808044,4267798.224796784,12N,2014-03-27T03:01:18Z,2014-03-26T21:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8997089,38.5549211,421606.1787584848,4267771.226092015,12N,2014-03-27T07:01:18Z,2014-03-27T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8987381,38.5550742,421690.93459075736,4267787.387432079,12N,2014-03-27T11:01:18Z,2014-03-27T05:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9365706,38.5578397,418397.5660259972,4268127.173252086,12N,2014-03-27T15:01:38Z,2014-03-27T09:01:38Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9404317,38.5615322,418065.3380465674,4268540.350484269,12N,2014-03-27T23:01:29Z,2014-03-27T17:01:29Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9429267,38.5594369,417845.5725745676,4268310.070510755,12N,2014-03-28T03:01:53Z,2014-03-27T21:01:53Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9442581,38.5580825,417728.02522381395,4268160.968997981,12N,2014-03-28T23:00:58Z,2014-03-28T17:00:58Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9349294,38.5530142,418535.1186253003,4267590.251276007,12N,2014-03-29T03:01:46Z,2014-03-28T21:01:46Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9048336,38.5579356,421162.93571570306,4268110.115423543,12N,2014-03-29T07:00:59Z,2014-03-29T01:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9071339,38.5610119,420965.87870944623,4268453.455137894,12N,2014-03-29T11:01:12Z,2014-03-29T05:01:12Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9391667,38.5669669,418181.7157099216,4269142.291131646,12N,2014-03-29T15:01:18Z,2014-03-29T09:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9388361,38.5666803,418210.19258020574,4269110.193925198,12N,2014-03-29T19:01:56Z,2014-03-29T13:01:56Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9389011,38.5666919,418204.5429277476,4269111.538987358,12N,2014-03-29T23:01:20Z,2014-03-29T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9261806,38.5575344,419302.51255441277,4268084.12201293,12N,2014-03-30T03:00:59Z,2014-03-29T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8914381,38.5489186,422320.3877799268,4267098.13386364,12N,2014-03-30T07:01:48Z,2014-03-30T01:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8731264,38.5603203,423928.1087915274,4268348.015271874,12N,2014-03-30T11:01:41Z,2014-03-30T05:01:41Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8779514,38.5879272,423536.9905565838,4271415.444273387,12N,2014-03-31T03:01:48Z,2014-03-30T21:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8831008,38.5591767,423057.8458817626,4268229.41779902,12N,2014-03-31T07:01:39Z,2014-03-31T01:01:39Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8909019,38.5467019,422364.72926730115,4266851.703714677,12N,2014-03-31T11:01:48Z,2014-03-31T05:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9423864,38.5598736,417893.14514299994,4268358.046577946,12N,2014-03-31T23:01:42Z,2014-03-31T17:01:42Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9141986,38.5464392,420334.2721847227,4266842.483213126,12N,2014-04-01T03:01:22Z,2014-03-31T21:01:22Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8810039,38.5335925,423213.3418121042,4265388.703485613,12N,2014-04-01T07:01:00Z,2014-04-01T01:01:00Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8764503,38.5542586,423632.09223931195,4267678.131651509,12N,2014-04-01T11:00:59Z,2014-04-01T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9001108,38.5684447,421585.8565478035,4269272.226215468,12N,2014-04-01T15:01:00Z,2014-04-01T09:01:00Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9000875,38.5684014,421587.8393278838,4269267.401507989,12N,2014-04-01T19:01:20Z,2014-04-01T13:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9069717,38.5604953,420979.4449738227,4268395.990713375,12N,2014-04-01T23:01:20Z,2014-04-01T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.89997580000001,38.5533578,421581.22428141994,4267597.981115846,12N,2014-04-02T11:01:01Z,2014-04-02T05:01:01Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9106158,38.5588369,420660.1209077197,4268215.104370826,12N,2014-04-02T15:01:06Z,2014-04-02T09:01:06Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9105867,38.5588183,420662.6359246776,4268213.0152869,12N,2014-04-02T23:02:06Z,2014-04-02T17:02:06Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9001239,38.5533108,421568.268380493,4267592.892084088,12N,2014-04-03T03:01:44Z,2014-04-02T21:01:44Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9002792,38.5529686,421554.3642710206,4267555.052155632,12N,2014-04-03T07:01:19Z,2014-04-03T01:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9144083,38.5466331,420316.21201162826,4266864.181182459,12N,2014-04-03T11:00:59Z,2014-04-03T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9088706,38.5597717,420813.2048255977,4268317.330174037,12N,2014-04-03T15:01:19Z,2014-04-03T09:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9087814,38.5597392,420820.9410056048,4268313.646935494,12N,2014-04-03T19:01:22Z,2014-04-03T13:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9061608,38.5580456,421047.41654045734,4268123.460881829,12N,2014-04-03T23:00:57Z,2014-04-03T17:00:57Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9061517,38.5573814,421047.4828157292,4268049.749592535,12N,2014-04-04T03:01:12Z,2014-04-03T21:01:12Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9059539,38.5584939,421065.9341233246,4268173.029140253,12N,2014-04-04T07:01:16Z,2014-04-04T01:01:16Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9060169,38.5578311,421059.7199699788,4268099.5351213515,12N,2014-04-04T11:01:20Z,2014-04-04T05:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9104564,38.5600589,420675.35255667934,4268350.567046346,12N,2014-04-04T15:01:21Z,2014-04-04T09:01:21Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9096878,38.5598133,420742.04931795277,4268322.65074969,12N,2014-04-04T19:01:25Z,2014-04-04T13:01:25Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9111006,38.55875,420617.78499940364,4268205.880042191,12N,2014-04-04T23:01:22Z,2014-04-04T17:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9174486,38.5489161,420053.7957952701,4267120.15533849,12N,2014-04-05T03:01:48Z,2014-04-04T21:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9308611,38.5481858,418884.19085287815,4267050.866265023,12N,2014-04-05T07:01:29Z,2014-04-05T01:01:29Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9569867,38.5421639,416600.58737105184,4266406.015997418,12N,2014-04-05T15:02:05Z,2014-04-05T09:02:05Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9653017,38.5507819,415885.9777293503,4267369.89602207,12N,2014-04-05T23:01:15Z,2014-04-05T17:01:15Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9390403,38.5536656,418177.6473843336,4267666.185725352,12N,2014-04-06T03:01:00Z,2014-04-05T21:01:00Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9261897,38.5731742,419319.2104114456,4269819.617041553,12N,2014-04-06T07:01:12Z,2014-04-06T01:01:12Z,Mountain Daylight Time,0
Puma concolor,F64,-111.909485,38.5794558,420781.2918261113,4270502.126051647,12N,2014-04-06T11:00:59Z,2014-04-06T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.922705,38.5881586,419639.4704223826,4271479.326674105,12N,2014-04-06T15:01:59Z,2014-04-06T09:01:59Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9224881,38.5880928,419658.28778540075,4271471.835339202,12N,2014-04-06T19:01:19Z,2014-04-06T13:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9295586,38.5868272,419041.0675952778,4271337.604317917,12N,2014-04-06T23:01:12Z,2014-04-06T17:01:12Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9237481,38.5867456,419547.04581818427,4271323.444188968,12N,2014-04-07T03:00:59Z,2014-04-06T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9122514,38.5588483,420517.6246512708,4268217.782539328,12N,2014-04-07T15:01:48Z,2014-04-07T09:01:48Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9125186,38.5579564,420493.36110547447,4268119.043209303,12N,2014-04-07T19:01:18Z,2014-04-07T13:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9120647,38.5580567,420533.02005663747,4268129.780545945,12N,2014-04-07T23:01:20Z,2014-04-07T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9112383,38.5577303,420604.6654788953,4268092.847126488,12N,2014-04-08T03:01:20Z,2014-04-07T21:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9050642,38.5582897,421143.23034896236,4268149.606225979,12N,2014-04-08T07:01:20Z,2014-04-08T01:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9067736,38.5577819,420993.73441068165,4268094.725772954,12N,2014-04-08T11:01:14Z,2014-04-08T05:01:14Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9130389,38.5544764,420444.19132505276,4267733.332417407,12N,2014-04-08T15:01:22Z,2014-04-08T09:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9131219,38.5544747,420436.9572749336,4267733.215614652,12N,2014-04-08T23:01:43Z,2014-04-08T17:01:43Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9079047,38.5604878,420898.14693108853,4268395.961057417,12N,2014-04-09T03:00:57Z,2014-04-08T21:00:57Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9079028,38.5601742,420897.96872319,4268361.160533877,12N,2014-04-09T07:00:58Z,2014-04-09T01:00:58Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9067117,38.5596483,421001.1708770949,4268301.77914475,12N,2014-04-09T11:01:18Z,2014-04-09T05:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9381458,38.5659892,418269.548667612,4269032.891040101,12N,2014-04-09T15:01:45Z,2014-04-09T09:01:45Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9147425,38.5631333,420305.3090888866,4268695.428614594,12N,2014-04-10T03:01:21Z,2014-04-09T21:01:21Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9061967,38.5581592,421044.41284396686,4268136.097434051,12N,2014-04-10T07:01:22Z,2014-04-10T01:01:22Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9090142,38.5616181,420802.71962042904,4268522.341264779,12N,2014-04-10T11:00:59Z,2014-04-10T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9404544,38.5615533,418063.3842385704,4268542.71210648,12N,2014-04-10T15:01:22Z,2014-04-10T09:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9405308,38.5615006,418056.6679476389,4268536.932309428,12N,2014-04-10T23:00:55Z,2014-04-10T17:00:55Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9243231,38.5520775,419458.2694403541,4267476.963239201,12N,2014-04-11T03:01:48Z,2014-04-10T21:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9059158,38.5582106,421068.9439237923,4268141.559811633,12N,2014-04-11T07:02:20Z,2014-04-11T01:02:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9093886,38.5634386,420772.09853149985,4268724.6773705715,12N,2014-04-11T11:01:20Z,2014-04-11T05:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9310436,38.5706961,418893.59040044784,4269548.90499528,12N,2014-04-11T23:01:20Z,2014-04-11T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9309297,38.5717028,418904.64456820604,4269660.51414316,12N,2014-04-12T03:00:59Z,2014-04-11T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9310314,38.5716606,418895.7376320333,4269655.921131843,12N,2014-04-12T07:01:14Z,2014-04-12T01:01:14Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9309369,38.5716369,418903.94326045306,4269653.207824242,12N,2014-04-12T11:01:21Z,2014-04-12T05:01:21Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9381306,38.5688917,418274.1609225576,4269354.956878678,12N,2014-04-12T19:01:22Z,2014-04-12T13:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9387767,38.5685106,418217.4423521523,4269313.242483887,12N,2014-04-12T23:00:57Z,2014-04-12T17:00:57Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9223406,38.5718536,419653.042738387,4269669.702279206,12N,2014-04-13T03:01:50Z,2014-04-12T21:01:50Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9108017,38.5683364,420654.370356113,4269269.385647332,12N,2014-04-13T07:01:22Z,2014-04-13T01:01:22Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9107775,38.5683867,420656.53392967983,4269274.9463420985,12N,2014-04-13T11:01:36Z,2014-04-13T05:01:36Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9105561,38.5688108,420676.28813716467,4269321.8158855485,12N,2014-04-13T15:01:19Z,2014-04-13T09:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9104364,38.5688764,420686.788202465,4269328.991933679,12N,2014-04-13T19:02:03Z,2014-04-13T13:02:03Z,Mountain Daylight Time,1
Puma concolor,F64,-111.910565,38.5688,420675.5009176761,4269320.625135397,12N,2014-04-13T23:01:37Z,2014-04-13T17:01:37Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9106111,38.5688133,420671.49943313363,4269322.140780052,12N,2014-04-14T03:01:01Z,2014-04-13T21:01:01Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9256986,38.5715156,419360.1369893472,4269635.137403119,12N,2014-04-14T19:01:08Z,2014-04-14T13:01:08Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9250772,38.5727869,419415.68997902883,4269775.66354288,12N,2014-04-14T23:01:20Z,2014-04-14T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9105636,38.5677875,420674.5095900557,4269208.2708430495,12N,2014-04-15T03:01:17Z,2014-04-14T21:01:17Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9106106,38.5676017,420670.2107137353,4269187.693933812,12N,2014-04-15T07:01:02Z,2014-04-15T01:01:02Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9290703,38.5582025,419051.4793555019,4268160.79939903,12N,2014-04-15T11:01:19Z,2014-04-15T05:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9284378,38.5676919,419117.2268906237,4269213.243624764,12N,2014-04-16T03:02:14Z,2014-04-15T21:02:14Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9107878,38.5685247,420655.78839138197,4269290.268545449,12N,2014-04-16T07:01:20Z,2014-04-16T01:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9107136,38.5686869,420662.4309001015,4269308.203167452,12N,2014-04-16T11:02:02Z,2014-04-16T05:02:02Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9250622,38.572835,419417.05040401657,4269780.987861382,12N,2014-04-16T15:01:19Z,2014-04-16T09:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9249325,38.5723936,419427.85585351574,4269731.893643967,12N,2014-04-16T19:01:37Z,2014-04-16T13:01:37Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9205661,38.5724392,419808.27704682644,4269733.133868477,12N,2014-04-16T23:01:59Z,2014-04-16T17:01:59Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9107722,38.5686792,420657.3173472944,4269307.399325123,12N,2014-04-17T03:00:59Z,2014-04-16T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9106672,38.5686686,420666.45302694174,4269306.132429293,12N,2014-04-17T07:01:18Z,2014-04-17T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9107839,38.5678689,420655.4068940733,4269217.493669658,12N,2014-04-17T11:01:19Z,2014-04-17T05:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9250656,38.5725494,419416.43515708676,4269749.298898998,12N,2014-04-17T19:01:20Z,2014-04-17T13:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9102708,38.5691611,420701.5277642667,4269360.441039315,12N,2014-04-18T03:01:18Z,2014-04-17T21:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9103292,38.5691683,420696.44805192965,4269361.290393669,12N,2014-04-18T07:01:00Z,2014-04-18T01:01:00Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9103136,38.5691478,420697.7845405346,4269359.002127138,12N,2014-04-18T11:01:11Z,2014-04-18T05:01:11Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9248983,38.5726578,419431.1302231533,4269761.180921369,12N,2014-04-18T23:01:18Z,2014-04-18T17:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9102464,38.5680558,420702.438501838,4269237.769249732,12N,2014-04-19T03:01:06Z,2014-04-18T21:01:06Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9102394,38.5680969,420703.09350460547,4269242.323911889,12N,2014-04-19T07:00:59Z,2014-04-19T01:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9101756,38.5670183,420707.4661977799,4269122.58093942,12N,2014-04-19T11:01:33Z,2014-04-19T05:01:33Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9247381,38.5725678,419444.98517760204,4269751.0535030635,12N,2014-04-19T15:01:22Z,2014-04-19T09:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9247747,38.5724711,419441.688850502,4269740.355161133,12N,2014-04-19T19:01:04Z,2014-04-19T13:01:04Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9247039,38.5725614,419447.9572906077,4269750.313336496,12N,2014-04-19T23:01:18Z,2014-04-19T17:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9104269,38.5688869,420687.6273599908,4269330.148877243,12N,2014-04-20T03:02:07Z,2014-04-19T21:02:07Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9096361,38.5672953,420754.7714193481,4269152.853139318,12N,2014-04-20T07:01:48Z,2014-04-20T01:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9099992,38.56704,420722.8579207067,4269124.836706835,12N,2014-04-20T11:01:19Z,2014-04-20T05:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9215797,38.5725197,419720.0688996203,4269742.951755352,12N,2014-04-20T15:00:57Z,2014-04-20T09:00:57Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9251717,38.5728828,419407.5649872019,4269786.388084947,12N,2014-04-20T19:01:19Z,2014-04-20T13:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9255461,38.5727942,419374.85103737697,4269776.884941803,12N,2014-04-20T23:01:11Z,2014-04-20T17:01:11Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9184106,38.5788078,420003.11318720767,4270437.954185068,12N,2014-04-21T03:00:59Z,2014-04-20T21:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9185217,38.5788833,419993.51954990055,4270446.428884348,12N,2014-04-21T07:00:57Z,2014-04-21T01:00:57Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9185153,38.5788697,419994.06193522556,4270444.914169724,12N,2014-04-21T11:01:38Z,2014-04-21T05:01:38Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9252594,38.5927336,419422.11157070874,4271989.236429695,12N,2014-04-21T15:00:57Z,2014-04-21T09:00:57Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9247447,38.5929489,419467.17657467606,4272012.676085527,12N,2014-04-21T19:01:19Z,2014-04-21T13:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9247386,38.5928886,419467.64044128754,4272005.979452909,12N,2014-04-21T23:00:50Z,2014-04-21T17:00:50Z,Mountain Daylight Time,1
Puma concolor,F64,-111.90908,38.5786983,420815.7373858602,4270417.720004877,12N,2014-04-22T11:01:18Z,2014-04-22T05:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9263525,38.5786228,419311.124477586,4270424.370770679,12N,2014-04-22T19:01:27Z,2014-04-22T13:01:27Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9263992,38.5786264,419307.0606759558,4270424.811266335,12N,2014-04-22T23:00:56Z,2014-04-22T17:00:56Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9073339,38.5768911,420965.8516083955,4270215.678428721,12N,2014-04-23T03:01:20Z,2014-04-22T21:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8980086,38.5724358,421773.32348241983,4269713.310692732,12N,2014-04-23T07:01:14Z,2014-04-23T01:01:14Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8980458,38.5723772,421770.0193299316,4269706.839756576,12N,2014-04-23T11:00:59Z,2014-04-23T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8980636,38.5721653,421768.2389042766,4269683.3412169665,12N,2014-04-23T15:01:36Z,2014-04-23T09:01:36Z,Mountain Daylight Time,1
Puma concolor,F64,-111.8980975,38.57231,421765.4427059508,4269699.426860069,12N,2014-04-23T19:02:07Z,2014-04-23T13:02:07Z,Mountain Daylight Time,1
Puma concolor,F64,-111.8980922,38.5722144,421765.80071925186,4269688.813998149,12N,2014-04-23T23:01:01Z,2014-04-23T17:01:01Z,Mountain Daylight Time,1
Puma concolor,F64,-111.8975217,38.5731572,421816.5206717554,4269792.947150474,12N,2014-04-24T03:01:22Z,2014-04-23T21:01:22Z,Mountain Daylight Time,0
Puma concolor,F64,-111.8979603,38.5725353,421777.6389349501,4269724.310689956,12N,2014-04-24T07:01:22Z,2014-04-24T01:01:22Z,Mountain Daylight Time,0
